"","mean_temp","year","month"
"IDN7",25.2866995073892,1960,8
"IND7",26.6729483282675,1960,8
"IRN7",24.1285106382979,1960,8
"IRQ7",32.0040816326531,1960,8
"JAM7",25.6,1960,8
"JOR7",25.64,1960,8
"JPN7",24.0656934306569,1960,8
"KAZ7",19.0224468085106,1960,8
"KEN7",21.326,1960,8
"KGZ7",15.5430769230769,1960,8
"KHM7",27.1232142857143,1960,8
"KOR7",25.5538461538462,1960,8
"LAO7",25.3985294117647,1960,8
"LBN7",21.7333333333333,1960,8
"LBR7",24.4620689655172,1960,8
"LKA7",27.6318181818182,1960,8
"LSO7",9.15,1960,8
"MAR7",23.8057971014493,1960,8
"MDG7",19.5083333333333,1960,8
"MEX7",25.1975524475524,1960,8
"MLI7",27.0345794392523,1960,8
"MMR7",25.1666666666667,1960,8
"MNG7",16.3548,1960,8
"MOZ7",21.5159183673469,1960,8
"MRT7",29.1285714285714,1960,8
"MWI7",18.9230769230769,1960,8
"MYS7",25.9441860465116,1960,8
"NAM7",19.2610619469027,1960,8
"NER7",28.7066666666667,1960,8
"NGA7",25.5841201716738,1960,8
"NIC7",25.6740740740741,1960,8
"NPL7",21.3063829787234,1960,8
"OMN7",25.1,1960,8
"PAK7",30.9835714285714,1960,8
"PAN7",24.685,1960,8
"PER7",16.5,1960,8
"PHL7",25.7988235294118,1960,8
"PNG7",20.7513513513514,1960,8
"PRY7",20.1158878504673,1960,8
"QAT7",NA,1960,8
"RWA7",21.0375,1960,8
"SAU7",30.9666666666667,1960,8
"SDN7",26.2924603174603,1960,8
"SEN7",27.3833333333333,1960,8
"SLE7",24.8208333333333,1960,8
"SLV7",23.6857142857143,1960,8
"SOM7",25.2826086956522,1960,8
"SUR7",26.6105263157895,1960,8
"SWZ7",17.76,1960,8
"SYR7",27.7,1960,8
"TCD7",26.7415254237288,1960,8
"TGO7",24.2176470588235,1960,8
"THA7",27.2,1960,8
"TJK7",21.2607142857143,1960,8
"TKM7",27.5828571428571,1960,8
"TTO7",26.15,1960,8
"TUN7",27.545,1960,8
"TUR7",20.7551282051282,1960,8
"TZA7",21.5753731343284,1960,8
"UGA7",21.7980392156863,1960,8
"URY7",12.3416666666667,1960,8
"VEN7",24.4913580246914,1960,8
"VNM7",26.0605504587156,1960,8
"YEM7",26.6,1960,8
"ZAF7",14.3614617940199,1960,8
"ZMB7",19.3493670886076,1960,8
"ZWE7",18.5788617886179,1960,8
"AFG8",16.2824,1960,9
"AGO8",22.7593650793651,1960,9
"ARE8",NA,1960,9
"ARG8",12.2125144843569,1960,9
"AZE8",18.0705882352941,1960,9
"BDI8",19.8888888888889,1960,9
"BEN8",25.5,1960,9
"BFA8",26.331746031746,1960,9
"BGD8",28.3675,1960,9
"BLZ8",27.06,1960,9
"BOL8",20.3820408163265,1960,9
"BRA8",24.2380045351474,1960,9
"BTN8",12.1285714285714,1960,9
"BWA8",22.3152671755725,1960,9
"CAF8",24.5862745098039,1960,9
"CHL8",6.12129032258064,1960,9
"CHN8",16.9552501126634,1960,9
"CMR8",23.4611111111111,1960,9
"COD8",23.4041343669251,1960,9
"COG8",23.8277777777778,1960,9
"COL8",23.7236,1960,9
"CRI8",23.2384615384615,1960,9
"CUB8",27.4371428571429,1960,9
"DJI8",NA,1960,9
"DOM8",25.04,1960,9
"DZA8",21.7761904761905,1960,9
"ECU8",20.6820895522388,1960,9
"EGY8",26.2333333333333,1960,9
"ERI8",24.3125,1960,9
"ETH8",19.310989010989,1960,9
"GAB8",24.0673913043478,1960,9
"GHA8",25.6559322033898,1960,9
"GIN8",24.3852941176471,1960,9
"GMB8",27,1960,9
"GNB8",26.0777777777778,1960,9
"GTM8",23.2272727272727,1960,9
"GUY8",26.1621621621622,1960,9
"HND8",25.2103448275862,1960,9
"HTI8",24.775,1960,9
"IDN8",25.242118226601,1960,9
"IND8",26.7304964539007,1960,9
"IRN8",20.651914893617,1960,9
"IRQ8",29.369387755102,1960,9
"JAM8",25.4,1960,9
"JOR8",23.34,1960,9
"JPN8",20.2978102189781,1960,9
"KAZ8",13.1436170212766,1960,9
"KEN8",22.093,1960,9
"KGZ8",9.57230769230769,1960,9
"KHM8",26.6428571428571,1960,9
"KOR8",19.6461538461538,1960,9
"LAO8",24.7132352941176,1960,9
"LBN8",19.2666666666667,1960,9
"LBR8",25.1758620689655,1960,9
"LKA8",27.3772727272727,1960,9
"LSO8",11.2166666666667,1960,9
"MAR8",21.4260869565217,1960,9
"MDG8",21.1564102564103,1960,9
"MEX8",23.7384615384615,1960,9
"MLI8",26.9457943925234,1960,9
"MMR8",24.7941798941799,1960,9
"MNG8",9.6128,1960,9
"MOZ8",23.0595918367347,1960,9
"MRT8",29.0142857142857,1960,9
"MWI8",21.1230769230769,1960,9
"MYS8",25.3290697674419,1960,9
"NAM8",22.1946902654867,1960,9
"NER8",28.62,1960,9
"NGA8",25.7944206008584,1960,9
"NIC8",25.8481481481481,1960,9
"NPL8",19.9574468085106,1960,9
"OMN8",25.5666666666667,1960,9
"PAK8",28.995,1960,9
"PAN8",24.52,1960,9
"PER8",16.7710424710425,1960,9
"PHL8",25.2741176470588,1960,9
"PNG8",21.1702702702703,1960,9
"PRY8",23.5065420560748,1960,9
"QAT8",NA,1960,9
"RWA8",20.325,1960,9
"SAU8",29.9,1960,9
"SDN8",26.3186507936508,1960,9
"SEN8",27.3190476190476,1960,9
"SLE8",25.4416666666667,1960,9
"SLV8",23.2142857142857,1960,9
"SOM8",26.095652173913,1960,9
"SUR8",27.0315789473684,1960,9
"SWZ8",18.68,1960,9
"SYR8",25.08,1960,9
"TCD8",26.9974576271186,1960,9
"TGO8",24.6764705882353,1960,9
"THA8",26.7163522012579,1960,9
"TJK8",15.5964285714286,1960,9
"TKM8",21.3828571428571,1960,9
"TTO8",26.35,1960,9
"TUN8",22.905,1960,9
"TUR8",18.1996794871795,1960,9
"TZA8",22.8048507462687,1960,9
"UGA8",21.5137254901961,1960,9
"URY8",13.7466666666667,1960,9
"VEN8",24.7364197530864,1960,9
"VNM8",24.9146788990826,1960,9
"YEM8",25.2923076923077,1960,9
"ZAF8",16.4358803986711,1960,9
"ZMB8",22.0198312236287,1960,9
"ZWE8",20.9487804878049,1960,9
"AFG9",10.2976,1960,10
"AGO9",23.7053968253968,1960,10
"ARE9",NA,1960,10
"ARG9",15.0604866743917,1960,10
"AZE9",14.3264705882353,1960,10
"BDI9",20.1555555555556,1960,10
"BEN9",26.6393939393939,1960,10
"BFA9",28.9063492063492,1960,10
"BGD9",27.5,1960,10
"BLZ9",27.12,1960,10
"BOL9",21.0889795918367,1960,10
"BRA9",24.9592290249433,1960,10
"BTN9",8.8,1960,10
"BWA9",26.0717557251908,1960,10
"CAF9",25.2,1960,10
"CHL9",7.82967741935484,1960,10
"CHN9",9.89260928346102,1960,10
"CMR9",24.2083333333333,1960,10
"COD9",23.6821705426357,1960,10
"COG9",24.7259259259259,1960,10
"COL9",23.9388,1960,10
"CRI9",22.6692307692308,1960,10
"CUB9",26.86,1960,10
"DJI9",NA,1960,10
"DOM9",24.54,1960,10
"DZA9",17.868253968254,1960,10
"ECU9",20.8432835820896,1960,10
"EGY9",25.1636363636364,1960,10
"ERI9",24.75,1960,10
"ETH9",19.078021978022,1960,10
"GAB9",24.8282608695652,1960,10
"GHA9",26.3389830508475,1960,10
"GIN9",25.0779411764706,1960,10
"GMB9",27.7,1960,10
"GNB9",26.6222222222222,1960,10
"GTM9",23.2030303030303,1960,10
"GUY9",26.2972972972973,1960,10
"HND9",25.0068965517241,1960,10
"HTI9",24.2,1960,10
"IDN9",25.5687192118227,1960,10
"IND9",24.8705167173252,1960,10
"IRN9",15.1165957446809,1960,10
"IRQ9",21.9020408163265,1960,10
"JAM9",25.3,1960,10
"JOR9",21.86,1960,10
"JPN9",13.436496350365,1960,10
"KAZ9",3.67265957446808,1960,10
"KEN9",22.881,1960,10
"KGZ9",4.03692307692308,1960,10
"KHM9",26.1464285714286,1960,10
"KOR9",13.4205128205128,1960,10
"LAO9",23.2161764705882,1960,10
"LBN9",17.2,1960,10
"LBR9",26.4103448275862,1960,10
"LKA9",26.9363636363636,1960,10
"LSO9",14.2916666666667,1960,10
"MAR9",16.5768115942029,1960,10
"MDG9",22.8621794871795,1960,10
"MEX9",23.3118881118881,1960,10
"MLI9",28.8644859813084,1960,10
"MMR9",23.9677248677249,1960,10
"MNG9",0.3752,1960,10
"MOZ9",25.7232653061224,1960,10
"MRT9",30.5428571428571,1960,10
"MWI9",24.0730769230769,1960,10
"MYS9",25.4593023255814,1960,10
"NAM9",24.6929203539823,1960,10
"NER9",29.5266666666667,1960,10
"NGA9",26.7369098712446,1960,10
"NIC9",25.2962962962963,1960,10
"NPL9",16.763829787234,1960,10
"OMN9",25.3,1960,10
"PAK9",24.3385714285714,1960,10
"PAN9",24.485,1960,10
"PER9",17.5212355212355,1960,10
"PHL9",25.1341176470588,1960,10
"PNG9",21.0945945945946,1960,10
"PRY9",25.3,1960,10
"QAT9",NA,1960,10
"RWA9",20.0375,1960,10
"SAU9",24.85,1960,10
"SDN9",27.1555555555556,1960,10
"SEN9",28.3857142857143,1960,10
"SLE9",25.7833333333333,1960,10
"SLV9",22.7714285714286,1960,10
"SOM9",26.5130434782609,1960,10
"SUR9",27.0473684210526,1960,10
"SWZ9",22,1960,10
"SYR9",20.776,1960,10
"TCD9",28.3516949152542,1960,10
"TGO9",25.4647058823529,1960,10
"THA9",26.1207547169811,1960,10
"TJK9",9.925,1960,10
"TKM9",15.3914285714286,1960,10
"TTO9",26,1960,10
"TUN9",20.27,1960,10
"TUR9",14.4512820512821,1960,10
"TZA9",24.1388059701493,1960,10
"UGA9",22.156862745098,1960,10
"URY9",17.7633333333333,1960,10
"VEN9",25.0938271604938,1960,10
"VNM9",23.1284403669725,1960,10
"YEM9",22.3384615384615,1960,10
"ZAF9",19.5624584717608,1960,10
"ZMB9",24.5485232067511,1960,10
"ZWE9",24.4845528455285,1960,10
"AFG10",2.9696,1960,11
"AGO10",23.3019047619048,1960,11
"ARE10",NA,1960,11
"ARG10",18.2420625724218,1960,11
"AZE10",7.9,1960,11
"BDI10",19.0444444444444,1960,11
"BEN10",26.6242424242424,1960,11
"BFA10",27.3,1960,11
"BGD10",22.8475,1960,11
"BLZ10",24.58,1960,11
"BOL10",21.2281632653061,1960,11
"BRA10",24.624716553288,1960,11
"BTN10",3.65714285714286,1960,11
"BWA10",24.6396946564886,1960,11
"CAF10",25.0725490196078,1960,11
"CHL10",10.5122580645161,1960,11
"CHN10",2.72230734565119,1960,11
"CMR10",24.1708333333333,1960,11
"COD10",23.0033591731266,1960,11
"COG10",24.7425925925926,1960,11
"COL10",23.836,1960,11
"CRI10",22.4384615384615,1960,11
"CUB10",25.2628571428571,1960,11
"DJI10",NA,1960,11
"DOM10",23.5,1960,11
"DZA10",13.8936507936508,1960,11
"ECU10",21.4089552238806,1960,11
"EGY10",19.3454545454545,1960,11
"ERI10",23.7875,1960,11
"ETH10",18.6247252747253,1960,11
"GAB10",24.7347826086957,1960,11
"GHA10",27.0067796610169,1960,11
"GIN10",24.4411764705882,1960,11
"GMB10",26.2,1960,11
"GNB10",26.3888888888889,1960,11
"GTM10",21.5212121212121,1960,11
"GUY10",25.5297297297297,1960,11
"HND10",23.5241379310345,1960,11
"HTI10",23.95,1960,11
"IDN10",25.2908866995074,1960,11
"IND10",20.7099290780142,1960,11
"IRN10",8.35446808510638,1960,11
"IRQ10",15.4530612244898,1960,11
"JAM10",24.2,1960,11
"JOR10",15.4,1960,11
"JPN10",8.52846715328467,1960,11
"KAZ10",-7.55244680851064,1960,11
"KEN10",23.071,1960,11
"KGZ10",-4.57538461538462,1960,11
"KHM10",25.9946428571429,1960,11
"KOR10",6.22307692307692,1960,11
"LAO10",22.4514705882353,1960,11
"LBN10",12.4333333333333,1960,11
"LBR10",26.151724137931,1960,11
"LKA10",25.7045454545455,1960,11
"LSO10",15.025,1960,11
"MAR10",14.2579710144928,1960,11
"MDG10",23.9057692307692,1960,11
"MEX10",20.1437062937063,1960,11
"MLI10",26.6364485981308,1960,11
"MMR10",21.6306878306878,1960,11
"MNG10",-12.1816,1960,11
"MOZ10",25.9012244897959,1960,11
"MRT10",27.7857142857143,1960,11
"MWI10",24.6038461538462,1960,11
"MYS10",24.9988372093023,1960,11
"NAM10",24.7150442477876,1960,11
"NER10",25.94,1960,11
"NGA10",25.6420600858369,1960,11
"NIC10",24.6592592592593,1960,11
"NPL10",12.5808510638298,1960,11
"OMN10",24.1666666666667,1960,11
"PAK10",17.4135714285714,1960,11
"PAN10",24.435,1960,11
"PER10",17.6586872586873,1960,11
"PHL10",24.9070588235294,1960,11
"PNG10",21.6324324324324,1960,11
"PRY10",25.7794392523364,1960,11
"QAT10",NA,1960,11
"RWA10",19.3125,1960,11
"SAU10",21.45,1960,11
"SDN10",25.6063492063492,1960,11
"SEN10",27.0380952380952,1960,11
"SLE10",25.8208333333333,1960,11
"SLV10",22.5,1960,11
"SOM10",26.5391304347826,1960,11
"SUR10",26.5315789473684,1960,11
"SWZ10",21.8,1960,11
"SYR10",14.496,1960,11
"TCD10",26.1974576271186,1960,11
"TGO10",25.9470588235294,1960,11
"THA10",25.5345911949686,1960,11
"TJK10",2.51071428571429,1960,11
"TKM10",7.15428571428571,1960,11
"TTO10",25.6,1960,11
"TUN10",15.65,1960,11
"TUR10",8.77532051282051,1960,11
"TZA10",24.3671641791045,1960,11
"UGA10",22.1960784313725,1960,11
"URY10",19.4983333333333,1960,11
"VEN10",24.8888888888889,1960,11
"VNM10",21.8532110091743,1960,11
"YEM10",20.6,1960,11
"ZAF10",20.2179401993355,1960,11
"ZMB10",23.1911392405063,1960,11
"ZWE10",23.3357723577236,1960,11
"AFG11",-2.2144,1960,12
"AGO11",23.2215873015873,1960,12
"ARE11",NA,1960,12
"ARG11",20.4534183082271,1960,12
"AZE11",3.56764705882353,1960,12
"BDI11",19.5333333333333,1960,12
"BEN11",26.9606060606061,1960,12
"BFA11",25.9349206349206,1960,12
"BGD11",20.125,1960,12
"BLZ11",22.98,1960,12
"BOL11",21.9897959183673,1960,12
"BRA11",24.6419501133787,1960,12
"BTN11",2.14285714285714,1960,12
"BWA11",25.8641221374046,1960,12
"CAF11",25.8470588235294,1960,12
"CHL11",11.9877419354839,1960,12
"CHN11",-3.91928796755295,1960,12
"CMR11",24.7236111111111,1960,12
"COD11",23.4708010335917,1960,12
"COG11",24.8777777777778,1960,12
"COL11",23.6668,1960,12
"CRI11",21.8846153846154,1960,12
"CUB11",22.2628571428571,1960,12
"DJI11",NA,1960,12
"DOM11",20.88,1960,12
"DZA11",7.37619047619048,1960,12
"ECU11",21.5970149253731,1960,12
"EGY11",17.4666666666667,1960,12
"ERI11",23.6625,1960,12
"ETH11",18.6065934065934,1960,12
"GAB11",24.9565217391304,1960,12
"GHA11",26.5610169491525,1960,12
"GIN11",23.9191176470588,1960,12
"GMB11",23.4,1960,12
"GNB11",24.3555555555556,1960,12
"GTM11",20.1333333333333,1960,12
"GUY11",24.7540540540541,1960,12
"HND11",22.0655172413793,1960,12
"HTI11",21.9,1960,12
"IDN11",25.4221674876847,1960,12
"IND11",18.8441742654509,1960,12
"IRN11",3.24170212765957,1960,12
"IRQ11",10.1040816326531,1960,12
"JAM11",23,1960,12
"JOR11",12.26,1960,12
"JPN11",1.6029197080292,1960,12
"KAZ11",-10.0472340425532,1960,12
"KEN11",23.255,1960,12
"KGZ11",-9.24769230769231,1960,12
"KHM11",24.4625,1960,12
"KOR11",-1.75384615384615,1960,12
"LAO11",18.3485294117647,1960,12
"LBN11",9.76666666666667,1960,12
"LBR11",25.1827586206897,1960,12
"LKA11",25.6954545454545,1960,12
"LSO11",16.425,1960,12
"MAR11",8.80724637681159,1960,12
"MDG11",24.6365384615385,1960,12
"MEX11",16.3234265734266,1960,12
"MLI11",23.8878504672897,1960,12
"MMR11",18.6195767195767,1960,12
"MNG11",-20.708,1960,12
"MOZ11",26.4461224489796,1960,12
"MRT11",22.0285714285714,1960,12
"MWI11",24.5115384615385,1960,12
"MYS11",24.8848837209302,1960,12
"NAM11",25.3486725663717,1960,12
"NER11",24.97,1960,12
"NGA11",26.0733905579399,1960,12
"NIC11",24.062962962963,1960,12
"NPL11",10.7595744680851,1960,12
"OMN11",21.6666666666667,1960,12
"PAK11",12.5642857142857,1960,12
"PAN11",24.16,1960,12
"PER11",18.4583011583012,1960,12
"PHL11",23.9717647058824,1960,12
"PNG11",21.4891891891892,1960,12
"PRY11",28.3028037383178,1960,12
"QAT11",NA,1960,12
"RWA11",20.05,1960,12
"SAU11",18.1916666666667,1960,12
"SDN11",26.5,1960,12
"SEN11",23.9142857142857,1960,12
"SLE11",25.2875,1960,12
"SLV11",21.4428571428571,1960,12
"SOM11",26.6608695652174,1960,12
"SUR11",25.8368421052632,1960,12
"SWZ11",22.46,1960,12
"SYR11",10.168,1960,12
"TCD11",26.7864406779661,1960,12
"TGO11",25.8705882352941,1960,12
"THA11",22.7446540880503,1960,12
"TJK11",-1.46428571428571,1960,12
"TKM11",1.71428571428571,1960,12
"TTO11",24.65,1960,12
"TUN11",9.785,1960,12
"TUR11",4.89775641025641,1960,12
"TZA11",25.260447761194,1960,12
"UGA11",23.2980392156863,1960,12
"URY11",22.0683333333333,1960,12
"VEN11",24.1475308641975,1960,12
"VNM11",18.4302752293578,1960,12
"YEM11",19.2307692307692,1960,12
"ZAF11",21.4338870431894,1960,12
"ZMB11",23.3755274261603,1960,12
"ZWE11",23.9585365853659,1960,12
"AFG12",-3.0176,1961,1
"AGO12",22.8949206349206,1961,1
"ARE12",NA,1961,1
"ARG12",21.1975666280417,1961,1
"AZE12",0.823529411764706,1961,1
"BDI12",20.1111111111111,1961,1
"BEN12",26.8242424242424,1961,1
"BFA12",24.8714285714286,1961,1
"BGD12",19.505,1961,1
"BLZ12",23.36,1961,1
"BOL12",22.54,1961,1
"BRA12",24.7214512471655,1961,1
"BTN12",-0.0714285714285715,1961,1
"BWA12",24.1893129770992,1961,1
"CAF12",25.521568627451,1961,1
"CHL12",12.2793548387097,1961,1
"CHN12",-5.32721946822893,1961,1
"CMR12",24.3597222222222,1961,1
"COD12",23.3925064599483,1961,1
"COG12",24.6074074074074,1961,1
"COL12",24.5584,1961,1
"CRI12",22.6769230769231,1961,1
"CUB12",22.6914285714286,1961,1
"DJI12",NA,1961,1
"DOM12",21.52,1961,1
"DZA12",7.18412698412698,1961,1
"ECU12",22.7671641791045,1961,1
"EGY12",12.6363636363636,1961,1
"ERI12",23.525,1961,1
"ETH12",19.5895604395604,1961,1
"GAB12",24.7891304347826,1961,1
"GHA12",26.6983050847458,1961,1
"GIN12",23.0426470588235,1961,1
"GMB12",22.9333333333333,1961,1
"GNB12",23.9222222222222,1961,1
"GTM12",20.2272727272727,1961,1
"GUY12",24.7594594594595,1961,1
"HND12",21.9068965517241,1961,1
"HTI12",22.6125,1961,1
"IDN12",24.6426108374384,1961,1
"IND12",18.1662613981763,1961,1
"IRN12",0.776595744680851,1961,1
"IRQ12",7.07142857142857,1961,1
"JAM12",23,1961,1
"JOR12",7.56,1961,1
"JPN12",-2.16204379562044,1961,1
"KAZ12",-12.531170212766,1961,1
"KEN12",23.786,1961,1
"KGZ12",-10.8030769230769,1961,1
"KHM12",23.8214285714286,1961,1
"KOR12",-5.12051282051282,1961,1
"LAO12",18.5529411764706,1961,1
"LBN12",5.13333333333333,1961,1
"LBR12",25.2034482758621,1961,1
"LKA12",25.5545454545455,1961,1
"LSO12",16.6666666666667,1961,1
"MAR12",8.13768115942029,1961,1
"MDG12",25,1961,1
"MEX12",15.9496503496503,1961,1
"MLI12",22.6242990654206,1961,1
"MMR12",18.4253968253968,1961,1
"MNG12",-21.3756,1961,1
"MOZ12",26.210612244898,1961,1
"MRT12",22.2142857142857,1961,1
"MWI12",23.0192307692308,1961,1
"MYS12",24.1604651162791,1961,1
"NAM12",24.4274336283186,1961,1
"NER12",22.5133333333333,1961,1
"NGA12",24.9128755364807,1961,1
"NIC12",24.6888888888889,1961,1
"NPL12",9.02127659574468,1961,1
"OMN12",20.7,1961,1
"PAK12",11.5807142857143,1961,1
"PAN12",24.94,1961,1
"PER12",18.3223938223938,1961,1
"PHL12",23.0752941176471,1961,1
"PNG12",21.4297297297297,1961,1
"PRY12",29.0018691588785,1961,1
"QAT12",NA,1961,1
"RWA12",20.95,1961,1
"SAU12",17.4333333333333,1961,1
"SDN12",26.2527777777778,1961,1
"SEN12",23.9380952380952,1961,1
"SLE12",25.1,1961,1
"SLV12",22.3,1961,1
"SOM12",26.7826086956522,1961,1
"SUR12",25.5842105263158,1961,1
"SWZ12",23.56,1961,1
"SYR12",5.712,1961,1
"TCD12",25.6449152542373,1961,1
"TGO12",25.9823529411765,1961,1
"THA12",22.4050314465409,1961,1
"TJK12",-2.05,1961,1
"TKM12",2.77142857142857,1961,1
"TTO12",24.25,1961,1
"TUN12",9.15,1961,1
"TUR12",-0.131089743589744,1961,1
"TZA12",24.6623134328358,1961,1
"UGA12",24.1333333333333,1961,1
"URY12",23.8266666666667,1961,1
"VEN12",24.4672839506173,1961,1
"VNM12",17.797247706422,1961,1
"YEM12",19.5769230769231,1961,1
"ZAF12",21.7897009966777,1961,1
"ZMB12",22.5105485232068,1961,1
"ZWE12",22.7113821138211,1961,1
"AFG13",-2.9976,1961,2
"AGO13",22.3253968253968,1961,2
"ARE13",NA,1961,2
"ARG13",20.3066048667439,1961,2
"AZE13",1.47941176470588,1961,2
"BDI13",18.6444444444444,1961,2
"BEN13",27.1454545454545,1961,2
"BFA13",26.0857142857143,1961,2
"BGD13",19.545,1961,2
"BLZ13",24.02,1961,2
"BOL13",21.7302040816327,1961,2
"BRA13",24.5068480725624,1961,2
"BTN13",0.1,1961,2
"BWA13",24.5007633587786,1961,2
"CAF13",25.3549019607843,1961,2
"CHL13",12.3393548387097,1961,2
"CHN13",-2.13762956286616,1961,2
"CMR13",24.2166666666667,1961,2
"COD13",22.6571059431525,1961,2
"COG13",24.4925925925926,1961,2
"COL13",24.616,1961,2
"CRI13",22.8384615384615,1961,2
"CUB13",24.3771428571429,1961,2
"DJI13",NA,1961,2
"DOM13",21.56,1961,2
"DZA13",10.3857142857143,1961,2
"ECU13",22.2134328358209,1961,2
"EGY13",11.9030303030303,1961,2
"ERI13",22.825,1961,2
"ETH13",20.3736263736264,1961,2
"GAB13",24.6652173913043,1961,2
"GHA13",27.6474576271186,1961,2
"GIN13",24.625,1961,2
"GMB13",25.5333333333333,1961,2
"GNB13",25.7333333333333,1961,2
"GTM13",21.1848484848485,1961,2
"GUY13",24.5324324324324,1961,2
"HND13",23.1344827586207,1961,2
"HTI13",22.9875,1961,2
"IDN13",24.9125615763547,1961,2
"IND13",18.7784194528875,1961,2
"IRN13",1.75531914893617,1961,2
"IRQ13",8.81428571428571,1961,2
"JAM13",22.8,1961,2
"JOR13",7.26,1961,2
"JPN13",-1.0007299270073,1961,2
"KAZ13",-12.0821276595745,1961,2
"KEN13",24.071,1961,2
"KGZ13",-11.0646153846154,1961,2
"KHM13",26.4285714285714,1961,2
"KOR13",-1.49230769230769,1961,2
"LAO13",21.925,1961,2
"LBN13",4.26666666666667,1961,2
"LBR13",26.0137931034483,1961,2
"LKA13",25.4636363636364,1961,2
"LSO13",17.2083333333333,1961,2
"MAR13",12.6028985507246,1961,2
"MDG13",25.5089743589744,1961,2
"MEX13",17.7517482517483,1961,2
"MLI13",25.6373831775701,1961,2
"MMR13",19.2010582010582,1961,2
"MNG13",-15.8972,1961,2
"MOZ13",26.0934693877551,1961,2
"MRT13",24.8285714285714,1961,2
"MWI13",22.45,1961,2
"MYS13",24.7767441860465,1961,2
"NAM13",24.0070796460177,1961,2
"NER13",22.61,1961,2
"NGA13",24.5673819742489,1961,2
"NIC13",25.037037037037,1961,2
"NPL13",9.24042553191489,1961,2
"OMN13",22.2,1961,2
"PAK13",11.91,1961,2
"PAN13",24.7,1961,2
"PER13",18.1440154440154,1961,2
"PHL13",24.2317647058824,1961,2
"PNG13",21.6648648648649,1961,2
"PRY13",28.0663551401869,1961,2
"QAT13",NA,1961,2
"RWA13",19.1625,1961,2
"SAU13",17.1666666666667,1961,2
"SDN13",25.0150793650794,1961,2
"SEN13",26.352380952381,1961,2
"SLE13",25.975,1961,2
"SLV13",23,1961,2
"SOM13",27.1826086956522,1961,2
"SUR13",25.4105263157895,1961,2
"SWZ13",23.86,1961,2
"SYR13",6.648,1961,2
"TCD13",24.6567796610169,1961,2
"TGO13",26.5235294117647,1961,2
"THA13",25.7660377358491,1961,2
"TJK13",-3.75,1961,2
"TKM13",2.81142857142857,1961,2
"TTO13",24.1,1961,2
"TUN13",10.785,1961,2
"TUR13",0.511217948717949,1961,2
"TZA13",23.3313432835821,1961,2
"UGA13",22.9941176470588,1961,2
"URY13",22.915,1961,2
"VEN13",24.6567901234568,1961,2
"VNM13",19.1752293577982,1961,2
"YEM13",21.0076923076923,1961,2
"ZAF13",22.0176079734219,1961,2
"ZMB13",21.9105485232067,1961,2
"ZWE13",22.6211382113821,1961,2
"AFG14",4.4336,1961,3
"AGO14",22.735873015873,1961,3
"ARE14",NA,1961,3
"ARG14",17.6584009269988,1961,3
"AZE14",4.90882352941177,1961,3
"BDI14",19.4,1961,3
"BEN14",29.3,1961,3
"BFA14",29.1714285714286,1961,3
"BGD14",26.52,1961,3
"BLZ14",26.44,1961,3
"BOL14",21.5620408163265,1961,3
"BRA14",24.6459863945578,1961,3
"BTN14",3.97142857142857,1961,3
"BWA14",23.3152671755725,1961,3
"CAF14",27.9764705882353,1961,3
"CHL14",10.5412903225806,1961,3
"CHN14",3.73808021631365,1961,3
"CMR14",26.1027777777778,1961,3
"COD14",23.5868217054264,1961,3
"COG14",25.3277777777778,1961,3
"COL14",25.0348,1961,3
"CRI14",23.4615384615385,1961,3
"CUB14",25.2485714285714,1961,3
"DJI14",NA,1961,3
"DOM14",22,1961,3
"DZA14",11.1619047619048,1961,3
"ECU14",22.7388059701493,1961,3
"EGY14",14.8878787878788,1961,3
"ERI14",24.5375,1961,3
"ETH14",20.8428571428571,1961,3
"GAB14",25.4021739130435,1961,3
"GHA14",29.1389830508475,1961,3
"GIN14",26.6485294117647,1961,3
"GMB14",27.1,1961,3
"GNB14",27.6,1961,3
"GTM14",23.030303030303,1961,3
"GUY14",25.4135135135135,1961,3
"HND14",24.6379310344828,1961,3
"HTI14",23.15,1961,3
"IDN14",25.0815270935961,1961,3
"IND14",24.8376899696049,1961,3
"IRN14",5.26,1961,3
"IRQ14",11.0142857142857,1961,3
"JAM14",23.4,1961,3
"JOR14",10.34,1961,3
"JPN14",3.63211678832117,1961,3
"KAZ14",-3.29521276595745,1961,3
"KEN14",24.832,1961,3
"KGZ14",-3.59692307692308,1961,3
"KHM14",28.1321428571429,1961,3
"KOR14",4.78205128205128,1961,3
"LAO14",24.0279411764706,1961,3
"LBN14",6,1961,3
"LBR14",26.8,1961,3
"LKA14",27.1818181818182,1961,3
"LSO14",15.3416666666667,1961,3
"MAR14",14.6391304347826,1961,3
"MDG14",25.0262820512821,1961,3
"MEX14",20.8006993006993,1961,3
"MLI14",28.7672897196262,1961,3
"MMR14",22.7216931216931,1961,3
"MNG14",-7.6796,1961,3
"MOZ14",26.0228571428571,1961,3
"MRT14",27.5857142857143,1961,3
"MWI14",22.8461538461538,1961,3
"MYS14",25.2220930232558,1961,3
"NAM14",22.5061946902655,1961,3
"NER14",26.4766666666667,1961,3
"NGA14",27.7038626609442,1961,3
"NIC14",25.9037037037037,1961,3
"NPL14",14.8212765957447,1961,3
"OMN14",23.9666666666667,1961,3
"PAK14",19.3342857142857,1961,3
"PAN14",25.185,1961,3
"PER14",18.1389961389961,1961,3
